DATE DE CLASSEMENT,DATE DE PUBLICATION DE L'ETABLISSEMENT,TYPOLOGIE ÉTABLISSEMENT,CLASSEMENT,CATEGORIE,MENTION (villages de vacances),NOM COMMERCIAL,ADRESSE,CODE POSTAL,COMMUNE,TÉLÉPHONE,COURRIEL,SITE INTERNET,TYPE DE SÉJOUR,CAPACITÉ D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES,NOMBRE D'EMPLACEMENTS,NOMBRE D'UNITES D'HABITATION  (résidences de tourisme),NOMBRE D'UNITES D'HABITATION (villages de vacances),NOMBRE DE LOGEMENTS,,,,,,,,,,,,,,,,,,,,,,,
15/07/2014,15/07/2014,CAMPING,3 �toiles,Tourisme,-,CAMPING LES PR�S,Le Petit Vaux,5400,VEYNES,492652024,camping.lespres@packsurfwifi.com,http://www.hautes-alpes-camping.com/CAMPING.htm,-,-,-,22,-,-,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2016,19/05/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING BEAUSOLEIL,20 AVENUE DE LA COUBRE La Palmyre,17570,LES MATHES,546223003,camping.beausoleil@wanadoo.fr,http://www.campingbeausoleil.com,-,-,-,237,-,-,,,,,,,,,,,,,,,,,,,,,,,,
26/09/2017,26/09/2017,CAMPING,3 �toiles,Tourisme,-,DOMAINE LES GANDINS,1 All�e Des Gandins,3140,SAINT-GERMAIN-DE-SALLES,470568075,domainelesgandins@gmail.com,http://www.domainelesgandins.com,-,-,-,38,-,-,,,,,,,,,,,,,,,,,,,,,,,,
04/07/2013,04/07/2013,CAMPING,1 �toile,Tourisme,-,CAMPING LA P�RIGOURDINE,Peyrillac,24370,PEYRILLAC-ET-MILLAC,553297212,michelelevet24@aol.com,http://www.campinglaperigourdine.fr/,-,-,-,25,-,-,,,,,,,,,,,,,,,,,,,,,,,,
03/05/2017,09/05/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING L'ESPLANADE,D�partementale 157,20113,OLMETO,495760503,campingesplanade@gmail.com,http://www.campingesplanade.com,-,-,-,250,-,-,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2016,12/07/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING LES 4 SAISONS,495 ROUTE DE ROCHE SUR GR�NE,26400,GRANE,475626417,contact@camping-4-saisons.com,http://www.camping-4saisons.com,-,-,-,80,-,-,,,,,,,,,,,,,,,,,,,,,,,,
28/07/2016,28/07/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING LA BERQUERIE,Rue Ren� Delcourt RD 1314,76260,LE MESNIL-R�AUME,235500046,contact@camping-la-berquerie.com,http://www.camping-la-berquerie.com,-,-,-,98,-,-,,,,,,,,,,,,,,,,,,,,,,,,
16/06/2017,16/06/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING DE LA RINCERIE,La Hugerie,53800,LA SELLE-CRAONNAISE,243061752,camping@la-rincerie.com,http://www.la-rincerie.com/,-,-,-,45,-,-,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2012,05/11/2012,CAMPING,5 �toiles,Tourisme,-,YELLOH VILLAGE DOMAINE D�ARNAUTEILLE,Domaine d'Arnauteille,11250,MONTCLAR,468268453,info@arnauteille.com,http://www.camping-arnauteille.com,-,-,-,198,-,-,,,,,,,,,,,,,,,,,,,,,,,,
31/08/2017,31/08/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LES MIMOSAS,421 chemin de Cabrol,6580,P�GOMAS,493423611,robert.marchive@wanadoo.fr,http://www.campinglesmimosas.fr/,-,-,-,140,-,-,,,,,,,,,,,,,,,,,,,,,,,,
08/10/2013,08/10/2013,CAMPING,1 �toile,Tourisme,-,CAMPING MUNICIPAL DU FEL,LE BOURG,12140,LE FEL,565445186,mairiedufel@orange.fr,http://www.lefel.fr/,-,-,-,13,-,-,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2017,27/03/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING TY NENEZ,route de Lorient,56620,PONT-SCORFF,297325116,camping-ty-nenez@wanadoo.fr,https://lorientcampingcom.premium.secureholiday.net/fr/13414/,-,-,-,93,-,-,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2016,06/06/2016,CAMPING,5 �toiles,Tourisme,-,CAMPING LES TAMARIS,140 avenue d'Ingril,34110,FRONTIGNAN,467434477,tam@sandaya.fr,http://www.sandaya.fr/tam,-,-,-,250,-,-,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2017,06/06/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING NATURISTE LE FISCALOU,LIEU-DIT SICARDELS,81140,PUYCELCI,563304595,fiscalou@orange.fr,http://www.fiscalou.com,-,-,-,58,-,-,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2014,21/11/2014,CAMPING,2 �toiles,Tourisme,-,CAMPING MANON,1321 rue Alexis Carrel,84100,ORANGE,04 32 81 94 96,campingmanon@yahoo.fr,www.camping-manon.com,-,-,-,85,-,-,,,,,,,,,,,,,,,,,,,,,,,,
22/06/2017,22/06/2017,CAMPING,1 �toile,Tourisme,-,CAMPING LA COLOMBI�RE,937 ROUTE DE LONGEFAN,73410,LA BIOLLE,622366493,tessor_73@hotmail.fr,https://www.gites-de-france.com/location-vacances-La-Biolle-Aire-naturelle-La-Colombiere-73G43752.html,-,-,-,25,-,-,,,,,,,,,,,,,,,,,,,,,,,,
22/05/2017,22/05/2017,CAMPING,3 �toiles,Loisirs,-,CAMPING LE TARTERON,13 route de Rue,80550,LE CROTOY,322270675,contact@letarteron.fr,http://www.letarteron.fr,-,-,-,239,-,-,,,,,,,,,,,,,,,,,,,,,,,,
17/07/2014,17/07/2014,CAMPING,3 �toiles,Loisirs,-,CAMPING LE NID VERT,25 ter rue de ballancourt,91590,MONDEVILLE,164983144,lenidvert91@orange.fr,www.lenidvert.fr,-,-,-,190,-,-,,,,,,,,,,,,,,,,,,,,,,,,
01/07/2013,01/07/2013,CAMPING,3 �toiles,Tourisme,-,CAMPING C�V�O DE GRUISSAN,avenue de la Felouque,11430,GRUISSAN,820825352,reservation@ceveo.com,www.ceveo.com,-,-,-,70,-,-,,,,,,,,,,,,,,,,,,,,,,,,
14/01/2016,14/01/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING DE L'OURSON,Le Bourg,73670,ENTREMONT-LE-VIEUX,479260563,contact@campingourson.com,www.campingourson.com,-,-,-,32,-,-,,,,,,,,,,,,,,,,,,,,,,,,
21/08/2017,21/08/2017,CAMPING,1 �toile,Tourisme,-,CAMPING LOU TREILLAT,La Borie,48110,SAINTE-CROIX-VALL�E-FRAN�AISE,466447056,patrick-roux48@wanadoo.fr,http://campingloutreillat.sitew.fr,-,-,-,20,-,-,,,,,,,,,,,,,,,,,,,,,,,,
09/06/2015,09/06/2015,CAMPING,5 �toiles,Tourisme,-,CAMPING CH�TEAU DE BOISSON,Hameau de Boisson,30500,ALL�GRE-LES-FUMADES,466248561,reception@chateaudeboisson.com,http://www.chateaudeboisson.com,-,-,-,178,-,-,,,,,,,,,,,,,,,,,,,,,,,,
10/05/2017,10/05/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING DOMAINE DU CRIN BLANC,CD 37 hameau de saliers,13123,ALBARON,466874878,camping-crin.blanc@wanadoo.fr,http://www.campingcrinblanc.com/,-,-,-,167,-,-,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2016,13/07/2016,CAMPING,5 �toiles,Tourisme,-,VILLAGE DE LA GUYONNI�RE,LA GUYONNI�RE,85150,SAINT-JULIEN-DES-LANDES,251466259,info@laguyonniere.com,http://www.laguyonniere.com,-,-,-,314,-,-,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2016,01/08/2016,CAMPING,2 �toiles,Tourisme,-,CAMPING AIRE ONA,1233 chemin de Tomasenea ,64122,URRUGNE,559543032,aireona2@wanadoo.fr,http://www.camping-aireona.com,-,-,-,75,-,-,,,,,,,,,,,,,,,,,,,,,,,,
20/06/2017,20/06/2017,CAMPING,2 �toiles,Loisirs,-,CAMPING LES PRAIRIES DE LA MER,61 rue de l'�cole,62830,VERLINCTHUN,666416802,lesprairiesdelamer@yahoo.fr,http://prairiesdelamer.fr,-,-,-,58,-,-,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2016,10/10/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING DE L'�LE AUGER,Quai Danton,37500,CHINON,247937899,s.arsonneau@cc-cvl.fr,www.camping-chinon.fr,-,-,-,200,-,-,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2017,06/07/2017,CAMPING,4 �toiles,Tourisme,-,CAMPING LES POMMIERS D'AIGUEL�ZE,ESPACE DE LOISIRS D'AIGUEL�ZE,81600,RIVI�RES,563330249,info@camping-lespommiers.com,http://www.camping-lespommiers.com,-,-,-,74,-,-,,,,,,,,,,,,,,,,,,,,,,,,
15/06/2016,15/06/2016,CAMPING,4 �toiles,Tourisme,-,CAMPING DE LA PLAGE,40 BIS RUE DE KERVOURDEN,56470,LA TRINIT�-SUR-MER,297557328,contact@camping-plage.com,http://www.camping-plage.com,-,-,-,195,-,-,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2013,07/06/2013,CAMPING,2 �toiles,Loisirs,-,CAMPING LE RIO,23 rue Mar�chal foch,80860,NOYELLES-SUR-MER,322232838,camping.rio@free.fr,www.camping-lerio.fr,-,-,-,265,-,-,,,,,,,,,,,,,,,,,,,,,,,,
16/08/2017,16/08/2017,CAMPING,1 �toile,Loisirs,-,CAMPING BLP CARAVANING,4 rue de l'ancienne �glise,77410,PR�CY-SUR-MARNE,160016002,brigitte.breton828@orange.fr,-,-,-,-,44,-,-,,,,,,,,,,,,,,,,,,,,,,,,
17/07/2017,17/07/2017,CAMPING,4 �toiles,Tourisme,-,CAMPING LE CARPE DIEM,route de saint marcellin,84110,VAISON-LA-ROMAINE,490360202,carpe-diem@franceloc.fr,https://www.capfun.com/camping-france-provence_alpes_cote_d_azur-carpe_diem-FR.html,-,-,-,431,-,-,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2013,01/08/2013,CAMPING,1 �toile,Tourisme,-,CAMPING LE NEPTUNE,189 AVENUE DES BAUMETTES,6270,VILLENEUVE-LOUBET,493739381,CAMPING.NEPTUNE@gmail.com,-,-,-,-,17,-,-,,,,,,,,,,,,,,,,,,,,,,,,
11/09/2017,11/09/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING DE LA PLAGE,route du Plessis,72510,MANSIGN�,243461417,camping-mansigne@orange.fr,www.basedeloisirsmansigne.fr,-,-,-,100,-,-,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2016,13/11/2016,CAMPING,2 �toiles,Tourisme,-,LES LAURIERS,2 impasse des passeroses,17650,SAINT-DENIS D'OL�RON,546479153,campingleslauriers@gmail.com,http://www.campingleslauriers.fr,-,-,-,69,-,-,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2013,19/11/2013,CAMPING,2 �toiles,Tourisme,-,CAMPING MUNICIPAL,route de nyons,26110,SAINT-MAURICE-SUR-EYGUES,475276662,mairie.stmaurice.eygues@orange.fr,www.saintmauricedrome.fr,-,-,-,48,-,-,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2017,18/04/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING L'EAU VIVE,Les encontres,4300,DAUPHIN,492795191,camping.leauvive04@gmail.com,http://www.leauvive.fr,-,-,-,155,-,-,,,,,,,,,,,,,,,,,,,,,,,,
23/10/2016,23/10/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING HUTTOPIA MILLAU,455 avenue de l'aigoual,12100,MILLAU,565611883,millau@camping-indigo.com,https://www.camping-indigo.com/fr/camping-indigo-millau-gorges-tarn,-,-,-,160,-,-,,,,,,,,,,,,,,,,,,,,,,,,
15/10/2012,15/10/2012,CAMPING,2 �toiles,Tourisme,-,CAMPING LE PR� FLEURI,62 Route d'Ailly,80500,MONTDIDIER,322789322,campingleprefleuri@gmail.com,-,-,-,-,54,-,-,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2015,23/06/2015,CAMPING,5 �toiles,Tourisme,-,CAMPING AIROTEL LE CORMORAN,route de radia,17590,ARS-EN-R�,546294604,info@cormoran.com,http://www.cormoran.com,-,-,-,138,-,-,,,,,,,,,,,,,,,,,,,,,,,,
19/07/2017,19/07/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING LES TROIS CH�NES,route de la Vill�s H�rioux,44380,PORNICHET,02.40.61.13.36,camping.lestroischenes@gmail.com,www.camping-lestroischenes.com,-,-,-,123,-,-,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2016,11/10/2016,CAMPING,1 �toile,Tourisme,-,CAMPING MUNICIPAL LES HUMEAUX,Rue des Humeaux,85480,BOURNEZEAU,251407129,compta2-mairie@bournezeau.fr,-,-,-,-,15,-,-,,,,,,,,,,,,,,,,,,,,,,,,
07/10/2014,07/10/2014,CAMPING,2 �toiles,Tourisme,-,CAMPING LES BRUY�RES,92 chemin des ronces,27210,CONTEVILLE,02 32 56 08 80,maite.duvieu@orange.fr,http://www.campinglesbruyereshonfleur.fr/,-,-,-,70,-,-,,,,,,,,,,,,,,,,,,,,,,,,
18/07/2017,18/07/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING LES GRANDS CH�NES,Le Peyronnet,46350,LAMOTHE-F�NELON,565416879,campinglesgrandschenes@orange.fr,http://www.campinglesgrandschenes.com/,-,-,-,50,-,-,,,,,,,,,,,,,,,,,,,,,,,,
13/04/2015,13/04/2015,CAMPING,2 �toiles,Tourisme,-,CAMPING MUNICIPAL NOTRE DAME,QUARTIER NOTRE DAME,83630,BAUDUEN,494700867,camping.municipal.bauduen@orange.fr,-,-,-,-,100,-,-,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015,31/07/2015,CAMPING,3 �toiles,Tourisme,-,CAMPING MUNICIPAL DU PONT DE PIERRE,12 grande Rue,28290,ARROU,237970213,mairie.arrou@wanadoo.fr,http://www.arrou.fr/vie-touristique/l-h%C3%A9bergement-et-camping/le-camping/,-,-,-,37,-,-,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2016,15/11/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING ILE D'OR,194 Boulevard Alsace Lorraine,83400,HY�RES,494582055,remy.coulomb@wanadoo.fr,http://www.camping-iles-d-or.com,,,,,-,-,-,150,-,-,,,,,,,,,,,,,,,,,,,,
29/05/2017,29/05/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING LES AIRELLES,Le Village,7510,SAINT-CIRGUES-EN-MONTAGNE,475389249,camping.les.airelles@sfr.fr,http://www.camping-les-airelles.fr,-,-,-,45,-,-,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2012,05/11/2012,CAMPING,2 �toiles,Loisirs,-,CAMPING CROMENACH 2,village de cromenac'h,56190,AMBON,297416747,villagedecromenach@orange.fr,www.villagedecromenach@orange.fr,-,-,-,35,-,-,,,,,,,,,,,,,,,,,,,,,,,,
02/10/2017,02/10/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LA PLAGE DES TEMPLIERS,Le Bas Lavis Route des Gorges de l'Ard�che,7700,SAINT-REM�ZE,475042858,plage-templiers@orange.fr,www.camping-templiers-ardeche.com,-,-,-,100,-,-,,,,,,,,,,,,,,,,,,,,,,,,
15/06/2017,15/06/2017,CAMPING,3 �toiles,Tourisme,-,LE RANCH CAMPING,chemin saint Joseph,6110,LE CANNET,493460011,ranchcamping@icloud.com,www.leranchcamping.fr,-,-,-,128,-,-,,,,,,,,,,,,,,,,,,,,,,,,
16/07/2015,16/07/2015,CAMPING,2 �toiles,Tourisme,-,CAMPING LE MOULIN DE LA NOUE,337 RUE DE FRESNES,60240,SENOTS,344087283,lemoulindelanoue@gmail.com,camping-lemoulindelanoue.com,-,-,-,39,-,-,,,,,,,,,,,,,,,,,,,,,,,,
30/06/2017,30/06/2017,CAMPING,3 �toiles,Loisirs,-,CAMPING SO DE PROUS,Larise,65120,SALIGOS,562928241,jj.poulou@wanadoo.fr,http://sodeprous.com,-,-,-,74,-,-,,,,,,,,,,,,,,,,,,,,,,,,
21/09/2017,21/09/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LE SAINT LAURENT,Kergonvo,56400,PLOEMEL,297568590,contact@camping-saint-laurent.fr,www.camping-saint-laurent.fr,-,-,-,90,-,-,,,,,,,,,,,,,,,,,,,,,,,,
25/10/2016,25/10/2016,CAMPING,2 �toiles,Tourisme,-,CAMPING DES ORMES,Kerlay,29730,TREFFIAGAT,298582127,campingdesormes@gmail.com,http://www.campingdesormes.fr.gd,-,-,-,76,-,-,,,,,,,,,,,,,,,,,,,,,,,,
01/06/2017,01/06/2017,CAMPING,3 �toiles,Loisirs,-,CAMPING CLAIRE RIVI�RE,560 CHEMIN DE LA MASSE,1800,VILLIEU-LOYES-MOLLON,474619300,contact@claire-riviere.com,http://claire-riviere.fr,-,-,-,155,-,-,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2014,03/01/2014,CAMPING,4 �toiles,Loisirs,-,CAMPING CAP SOLEIL,150 boulevard de l'oc�an,17650,SAINT-DENIS-D'OL�RON,546478303,cap.soleil.oleron@wanadoo.fr,http://www.cap-soleil-oleron.com,-,-,-,510,-,-,,,,,,,,,,,,,,,,,,,,,,,,
21/08/2017,21/08/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING MUNICIPAL DE LA GLANE,All�e des Pommiers ,87200,SAINT-JUNIEN,555023486,camping@saint-junien.fr,http://www.camping-saint-junien.fr,-,-,-,68,-,-,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2013,28/03/2013,CAMPING,3 �toiles,Tourisme,-,LES ACACIAS,LES TOURS,26340,VERCHENY,475217251,infos@campinglesacacias.com,www.campinglesacacias.com,-,-,-,90,-,-,,,,,,,,,,,,,,,,,,,,,,,,
14/08/2013,14/08/2013,CAMPING,1 �toile,Loisirs,-,CAMPING DU SABLON,38 Hameau de la Mer,50330,COSQUEVILLE,233434172,michel.regnault0941@orange.fr,-,-,-,-,49,-,-,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2013,21/05/2013,CAMPING,4 �toiles,Tourisme,-,CAMPING LES BRAUDI�RES,Les braudieres,72240,M�ZI�RES-SOUS-LAVARDIN,243208148,camping.braudieres@wanadoo.fr,www.campinglesbraudieres.com,-,-,-,48,-,-,,,,,,,,,,,,,,,,,,,,,,,,
30/05/2017,30/05/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LE ROSSIGNOL,2074 avenue jean michard Pelissier,6160,ANTIBES,463335698,campinglerossignol@wanadoo.fr,http://www.campingrossignol.com,-,-,-,111,-,-,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2012,05/11/2012,CAMPING,1 �toile,Loisirs,-,CAMPING DE L'ESCAUT,12 rue de l'�glise,59266,HONNECOURT-SUR-ESCAUT,327743222,camping.delescaut@orange.fr,http://www.campingdelescaut.fr,-,-,-,100,-,-,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2012,06/11/2012,CAMPING,3 �toiles,Tourisme,-,CAMPING MUNICIPAL DU PONT DE BUSSY,Pont de Bussy,71550,ANOST,385827575,mairieanost.hebergement@orange.fr,http://www.anost.com,-,-,-,43,-,-,,,,,,,,,,,,,,,,,,,,,,,,
03/10/2017,03/10/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LES GORGES DE L'OIGNIN,734 Rue Du Lac,1580,MATAFELON-GRANGES,474768097,camping.lesgorgesdeloignin@orange.fr,http://www.camping-ain-jura.com/,-,-,-,130,-,-,,,,,,,,,,,,,,,,,,,,,,,,
01/07/2013,01/07/2013,CAMPING,1 �toile,Tourisme,-,CAMPING LA PRAIRIE,6 ROUTE DU SAILHET,65400,LAU-BALAGNAS,05.62.97.11.87,magalie.legoff@orange.fr,-,-,-,-,60,-,-,,,,,,,,,,,,,,,,,,,,,,,,
21/07/2017,21/07/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING GCU LA FLOTTE EN RE,La Pr�e,17630,LA FLOTTE,147639863,laflotte1702@gcuf.fr,-,-,-,-,135,-,-,,,,,,,,,,,,,,,,,,,,,,,,
28/04/2014,14/05/2014,CAMPING,2 �toiles,Tourisme,-,CAMPING ARAGUINA,AVENUE SYLVER BOHN,20169,BONIFACIO,04.95.73.02.96,camping.araguina@wanadoo.fr,http://www.campingaraguina.com/,-,-,-,50,-,-,,,,,,,,,,,,,,,,,,,,,,,,
25/04/2016,25/04/2016,CAMPING,4 �toiles,Tourisme,-,CAMPING DU DOMAINE DU CROS D'AUZON,Vog��,7200,SAINT-MAURICE-D'ARD�CHE,475377586,commercial@crosdauzon.fr,http://www.domaine-cros-auzon.com,-,-,-,221,-,-,,,,,,,,,,,,,,,,,,,,,,,,
30/06/2017,30/06/2017,CAMPING,Aire naturelle,-,-,AIRE NATURELLE DE CAMPING LA TEOULEYRE,468 chemin de Jean de Paul,40170,SAINT-JULIEN-EN-BORN,558427780,info@lateouleyre.com,www.lateouleyre.com,-,-,-,30,-,-,,,,,,,,,,,,,,,,,,,,,,,,
03/06/2013,03/06/2013,CAMPING,2 �toiles,Tourisme,-,CAMPING MUNICIPAL DE PORT NEUF,BOULEVARD ARISTIDE RONDEAU,17000,LA ROCHELLE,546438120,camping.port-neuf@ville-larochelle.fr,http://www.ville-larochelle.fr/,-,-,-,181,-,-,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2017,06/06/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LE CARBET,lieu dit la barte,46700,CASSAGNES,565366179,campingcarbet@wanadoo.fr,http://www.camping-le-carbet.fr,-,-,-,29,-,-,,,,,,,,,,,,,,,,,,,,,,,,
07/08/2017,07/08/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING MUNICIPAL LE DOURLIN DE L'�LE-GRANDE,RUE DE TOUL AR STANG,22560,PLEUMEUR-BODOU,296919241,camping.ig@orange.fr,http://www.pleumeur-bodou.com/-Campings-.html,-,-,-,199,-,-,,,,,,,,,,,,,,,,,,,,,,,,
30/06/2016,30/06/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING DE L'OC�AN,LIEU-DIT ROSBOSCER,56360,LE PALAIS,297318386,info@camping-ocean-belle-ile.com,http://www.camping-ocean-belle-ile.com,-,-,-,108,-,-,,,,,,,,,,,,,,,,,,,,,,,,
22/09/2016,22/09/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING DE LA VEZENIE,Route de St Pardoux,19210,LUBERSAC,555983596,camping@ville-lubersac.fr,http://camping-lavezenie.fr,-,-,-,76,-,-,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2017,02/08/2017,CAMPING,4 �toiles,Tourisme,-,CAMPING LE SOLEIL FRUIT�,480 CHEMIN COMMUNAUX,26300,CH�TEAUNEUF-SUR-IS�RE,475841970,contact@lesoleilfruite.com,http://www.lesoleilfruite.com,-,-,-,138,-,-,,,,,,,,,,,,,,,,,,,,,,,,
05/12/2012,05/12/2012,CAMPING,2 �toiles,Tourisme,-,CAMPING MUNICIPAL DES GARENNES,12 Rue des Garennes ,50590,HAUTEVILLE-SUR-MER,233462893,camping.hautevillesurmer@orange.fr,-,-,-,-,163,-,-,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2017,11/07/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING DE LALBRADE,Lalbrade,46260,LUGAGNAC,565315235,lalbrade@orange.fr,http://lalbrade.free.fr,-,-,-,50,-,-,,,,,,,,,,,,,,,,,,,,,,,,
04/10/2017,04/10/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LES EPH�LIDES,Avenue de Rieuchaud  ,26170,BUIS-LES-BARONNIES,475281015,ephelides@wanadoo.fr,http://www.ephelides.com,-,-,-,50,-,-,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2016,13/07/2016,CAMPING,4 �toiles,Tourisme,-,CAMPING DE PEYRELADE,ROUTE DES GORGES DU TARN,12640,RIVI�RE-SUR-TARN,565626254,campingpeyrelade@orange.fr,http://www.campingpeyrelade.com,-,-,-,190,-,-,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2016,29/07/2016,CAMPING,2 �toiles,Tourisme,-,CAMPING CROAS AN TER,lieu-dit quelvez,29360,CLOHARS-CARNO�T,298399419,campingcroasanter@orange.fr,http://www.campingcroasanter.com/,-,-,-,88,-,-,,,,,,,,,,,,,,,,,,,,,,,,
19/06/2017,19/06/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING DE LA LAUNE,3724 Boulevard de la Vall�e,6440,PEILLON,493799161,contact@campingdelalaune.com,www.campingdelalaune.com,-,-,-,28,-,-,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2012,05/11/2012,CAMPING,4 �toiles,Loisirs,-,CAMPING CH�TEAU GAILLARD,13 ROUTE DE  LA MARE,27700,BERNI�RES-SUR-SEINE,232541820,le-valembert.sa@wanadoo.fr,caravaningchateaugaillard.com,-,-,-,242,-,-,,,,,,,,,,,,,,,,,,,,,,,,
13/04/2015,13/04/2015,CAMPING,4 �toiles,Tourisme,-,CAMPING LA BRULADE,Avenue du G�n�ral de Gaulle,83250,LA LONDE-LES-MAURES,494668628,contact@campinglabrulade.com,http://www.camping-la-brulade.com/content/fr/accueil/1/,-,-,-,74,-,-,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2016,09/11/2016,CAMPING,4 �toiles,Tourisme,-,CAMPING L'AIR MARIN ,C�te Est,34450,VIAS,467216490,info@camping-air-marin.fr,http://www.camping-air-marin.fr,-,-,-,306,-,-,,,,,,,,,,,,,,,,,,,,,,,,
08/10/2013,08/10/2013,CAMPING,4 �toiles,Tourisme,-,CAMPING CARPODROME �TANG DE LA FOUGERAIE,hameau de champs,58120,SAINT-L�GER-DE-FOUGERET,386851185,campingfougeraie@orange.fr,http://www.campingfougeraie.com,-,-,-,73,-,-,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2016,10/10/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING LES CH�TAIGNIERS,515 route de Rabette,7110,LAURAC-EN-VIVARAIS,475368626,chataigniers@hotmail.com,http://www.chataigniers-laurac.com,-,-,-,70,-,-,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2013,07/06/2013,CAMPING,2 �toiles,Loisirs,-,CAMPING DES EYDOCHES,515 avenue des marais,38260,FARAMANS,06.25.50.38.02,camping.des.eydoches@orange.fr,-,-,-,-,62,-,-,,,,,,,,,,,,,,,,,,,,,,,,
21/12/2016,21/12/2016,CAMPING,3 �toiles,Loisirs,-,AU DOMAINE DE LA CANARDI�RE ,3 grande rue,80190,B�THENCOURT-SUR-SOMME,670030565,audomainedelacanardiere@orange.fr,http://www.chalet-somme-peche.fr,-,-,-,53,-,-,,,,,,,,,,,,,,,,,,,,,,,,
17/10/2012,17/10/2012,CAMPING,2 �toiles,Tourisme,-,CAMPING LES CIMES,28 route des tissi�res,74400,CHAMONIX-MONT-BLANC,650810462,campinglescimes@gmail.com,www.campinglescimesmontblanc.com,-,-,-,90,-,-,,,,,,,,,,,,,,,,,,,,,,,,
09/08/2017,09/08/2017,CAMPING,4 �toiles,Tourisme,-,CAMPING DU POULQUER,23 rue du Poulquer,29950,B�NODET,298570419,contact@campingdupoulquer.com,http://www.campingdupoulquer.com,-,-,-,186,-,-,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2017,13/07/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING L'EDEN DE LA VANOISE,Avenue de la Gare Le Perrey au Levant,73210,LANDRY,479076181,campingleden@gmail.com,http://www.camping-eden-savoie.com,-,-,-,110,-,-,,,,,,,,,,,,,,,,,,,,,,,,
